Date,Campaign type,Impressions,Clicks,Spend,Conversions,Revenue,Source,Reach,Channel,Sessions,Website Conversions,CTR,CPC,CVR,ROAS,day_of_week,is_weekend,month,quarter,Impressions_lag_1,Impressions_lag_7,Impressions_lag_30,Clicks_lag_1,Clicks_lag_7,Clicks_lag_30,Spend_lag_1,Spend_lag_7,Spend_lag_30,Conversions_lag_1,Conversions_lag_7,Conversions_lag_30,Revenue_lag_1,Revenue_lag_7,Revenue_lag_30,SP500,Is_Anomaly
2024-06-24,YouTube,25372.0,16.0,232.5,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0006306164275579379,14.53125,0.0,0.0,0,0,6,2,8665.0,331914.0,121.0,604.0,2004.0,0.0,1738.7,2503.3,0.6,34.9,20.4,0.0,8848.5,4788.3,0.0,5447.8701171875,False
2024-06-25,Cross-network,439584.0,2286.0,4008.7,38.2,7321.1,Google Ads,0.0,0.0,0.0,0.0,0.005200371260100459,1.7535870516185477,0.016710411198600176,1.826302791428643,1,0,6,2,25372.0,36.0,10337.0,16.0,0.0,583.0,232.5,0.3,2377.4,0.0,0.0,36.2,0.0,0.0,11796.9,5469.2998046875,False
2024-06-25,Display Network,16.0,0.0,0.1,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,6,2,439584.0,5727.0,34283.0,2286.0,333.0,40.0,4008.7,548.3,237.9,38.2,15.0,2.4,7321.1,2680.6,581.4,5469.2998046875,False
2024-06-25,Search Network,10389.0,656.0,2219.9,33.3,8494.6,Google Ads,0.0,0.0,0.0,0.0,0.06314370969294446,3.3839939024390246,0.050762195121951216,3.826568764358755,1,0,6,2,16.0,25083.0,403017.0,0.0,23.0,2272.0,0.1,242.9,3855.6,0.0,0.0,44.5,0.0,0.0,8925.5,5469.2998046875,False
2024-06-25,YouTube,26307.0,13.0,233.7,0.8,124.2,Google Ads,0.0,0.0,0.0,0.0,0.0004941650511270764,17.976923076923075,0.06153846153846154,0.5314505776636714,1,0,6,2,10389.0,388600.0,247.0,656.0,2362.0,0.0,2219.9,4114.4,1.2,33.3,45.4,0.0,8494.6,8449.8,0.0,5469.2998046875,False
2024-06-26,Cross-network,450557.0,2386.0,4347.9,47.0,8190.0,Google Ads,0.0,0.0,0.0,0.0,0.005295667362841993,1.8222548197820618,0.019698239731768652,1.88366797764438,2,0,6,2,26307.0,25.0,9597.0,13.0,0.0,587.0,233.7,0.2,2415.7,0.8,0.0,44.3,124.2,0.0,9215.0,5477.89990234375,True
2024-06-26,Display Network,16.0,0.0,0.1,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,6,2,450557.0,8665.0,29597.0,2386.0,604.0,18.0,4347.9,1738.7,239.9,47.0,34.9,0.2,8190.0,8848.5,44.3,5477.89990234375,False
2024-06-26,Search Network,11763.0,683.0,2919.4,41.5,8817.7,Google Ads,0.0,0.0,0.0,0.0,0.05806341919578339,4.274377745241582,0.06076134699853587,3.0203809001849695,2,0,6,2,16.0,25372.0,405984.0,0.0,16.0,2424.0,0.1,232.5,4507.1,0.0,0.0,47.6,0.0,0.0,12025.4,5477.89990234375,True
2024-06-26,YouTube,27224.0,20.0,232.2,0.2,7.8,Google Ads,0.0,0.0,0.0,0.0,0.0007346459006758742,11.61,0.01,0.03359173126614987,2,0,6,2,11763.0,439584.0,137.0,683.0,2286.0,0.0,2919.4,4008.7,0.9,41.5,38.2,0.0,8817.7,7321.1,0.0,5477.89990234375,False
2024-06-27,Cross-network,412470.0,2267.0,3750.8,29.4,4734.6,Google Ads,0.0,0.0,0.0,0.0,0.005496157296288215,1.65452139391266,0.012968681076312306,1.2622907113149195,3,0,6,2,27224.0,16.0,10783.0,20.0,0.0,613.0,232.2,0.1,2371.9,0.2,0.0,27.8,7.8,0.0,6098.4,5482.8701171875,False
2024-06-27,Display Network,43.0,0.0,0.4,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,6,2,412470.0,10389.0,29872.0,2267.0,656.0,24.0,3750.8,2219.9,235.7,29.4,33.3,0.8,4734.6,8494.6,4.2,5482.8701171875,False
2024-06-27,Search Network,9314.0,639.0,2208.9,27.1,7720.8,Google Ads,0.0,0.0,0.0,0.0,0.06860639896929353,3.4568075117370896,0.04241001564945227,3.495314409887274,3,0,6,2,43.0,26307.0,392939.0,0.0,13.0,2387.0,0.4,233.7,3927.0,0.0,0.8,41.0,0.0,124.2,13889.0,5482.8701171875,False
2024-06-27,YouTube,26523.0,16.0,231.3,1.2,78.3,Google Ads,0.0,0.0,0.0,0.0,0.0006032500094257814,14.45625,0.075,0.3385214007782101,3,0,6,2,9314.0,450557.0,123.0,639.0,2386.0,0.0,2208.9,4347.9,0.5,27.1,47.0,0.0,7720.8,8190.0,0.0,5482.8701171875,False
2024-06-28,Cross-network,341972.0,1971.0,3020.9,45.6,15114.7,Google Ads,0.0,0.0,0.0,0.0,0.005763629770858433,1.5326737696600712,0.02313546423135464,5.0033764772087785,4,0,6,2,26523.0,16.0,10302.0,16.0,0.0,602.0,231.3,0.1,2375.8,1.2,0.0,32.5,78.3,0.0,7869.0,5460.47998046875,False
2024-06-28,Display Network,20.0,0.0,0.2,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,6,2,341972.0,11763.0,27842.0,1971.0,683.0,25.0,3020.9,2919.4,236.6,45.6,41.5,0.0,15114.7,8817.7,0.0,5460.47998046875,False
2024-06-28,Search Network,8892.0,532.0,1814.6,38.1,9174.4,Google Ads,0.0,0.0,0.0,0.0,0.05982905982905983,3.4109022556390975,0.07161654135338347,5.055880083765017,4,0,6,2,20.0,27224.0,361483.0,0.0,20.0,2168.0,0.2,232.2,3558.2,0.0,0.2,31.1,0.0,7.8,9317.0,5460.47998046875,False
2024-06-28,YouTube,26304.0,16.0,218.7,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0006082725060827251,13.66875,0.0,0.0,4,0,6,2,8892.0,412470.0,145.0,532.0,2267.0,1.0,1814.6,3750.8,2.1,38.1,29.4,0.0,9174.4,4734.6,0.0,5460.47998046875,False
2024-06-29,Cross-network,331972.0,2023.0,2339.7,20.5,3719.3,Google Ads,0.0,0.0,0.0,0.0,0.006093887436289807,1.1565496786950074,0.010133465150766189,1.5896482455015601,5,1,6,2,26304.0,43.0,8153.0,16.0,0.0,502.0,218.7,0.4,1788.8,0.0,0.0,23.8,0.0,0.0,6587.6,,False
2024-06-29,Display Network,15.0,0.0,0.1,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,6,2,331972.0,9314.0,27820.0,2023.0,639.0,24.0,2339.7,2208.9,240.0,20.5,27.1,0.0,3719.3,7720.8,0.0,,False
2024-06-29,Search Network,6575.0,348.0,655.2,4.1,3804.7,Google Ads,0.0,0.0,0.0,0.0,0.052927756653992394,1.8827586206896554,0.011781609195402299,5.806929181929181,5,1,6,2,15.0,26523.0,328802.0,0.0,16.0,1921.0,0.1,231.3,2540.1,0.0,1.2,26.3,0.0,78.3,5341.6,,False
2024-06-29,YouTube,27631.0,25.0,239.8,1.2,368.1,Google Ads,0.0,0.0,0.0,0.0,0.0009047808620752054,9.592,0.048,1.5350291909924938,5,1,6,2,6575.0,341972.0,109.0,348.0,1971.0,0.0,655.2,3020.9,0.7,4.1,45.6,0.0,3804.7,15114.7,0.0,,False
2024-06-30,Cross-network,315253.0,1919.0,1899.1,24.6,3742.4,Google Ads,0.0,0.0,0.0,0.0,0.006087174428157702,0.9896300156331422,0.012819176654507557,1.9706176609973147,6,1,6,2,27631.0,20.0,5788.0,25.0,0.0,316.0,239.8,0.2,544.9,1.2,0.0,7.7,368.1,0.0,2338.3,,False
2024-06-30,Display Network,36.0,0.0,0.2,0.0,0.0,Google Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,6,2,315253.0,8892.0,29180.0,1919.0,532.0,23.0,1899.1,1814.6,253.1,24.6,38.1,0.8,3742.4,9174.4,169.2,,False
2024-06-30,Search Network,4541.0,264.0,465.6,9.7,915.1,Google Ads,0.0,0.0,0.0,0.0,0.058136974234750054,1.7636363636363637,0.03674242424242424,1.9654209621993126,6,1,6,2,36.0,26304.0,331914.0,0.0,16.0,2004.0,0.2,218.7,2503.3,0.0,0.0,20.4,0.0,0.0,4788.3,,False
2024-06-30,YouTube,25692.0,21.0,209.4,1.1,329.5,Google Ads,0.0,0.0,0.0,0.0,0.0008173750583839327,9.971428571428572,0.05238095238095238,1.5735434574976122,6,1,6,2,4541.0,331972.0,36.0,264.0,2023.0,0.0,465.6,2339.7,0.3,9.7,20.5,0.0,915.1,3719.3,0.0,,False
2024-01-01,Cross-network,36034.0,608.0,209.1,4.0,158.2,Meta Ads,27263.0,0.0,0.0,0.0,0.016872953321862685,0.3439144736842105,0.006578947368421052,0.7565758010521282,0,0,1,1,,,,,,,,,,,,,,,,,False
2024-01-02,Cross-network,30804.0,516.0,204.9,11.0,1412.8,Meta Ads,22648.0,0.0,0.0,0.0,0.01675107128944293,0.39709302325581397,0.02131782945736434,6.895070766227428,1,0,1,1,36034.0,,,608.0,,,209.1,,,4.0,,,158.2,,,4742.830078125,False
2024-01-03,Cross-network,26372.0,429.0,198.7,4.0,371.5,Meta Ads,18947.0,0.0,0.0,0.0,0.016267253147277415,0.46317016317016313,0.009324009324009324,1.8696527428283847,2,0,1,1,30804.0,,,516.0,,,204.9,,,11.0,,,1412.8,,,4704.81005859375,False
2024-01-04,Cross-network,17354.0,324.0,131.2,4.0,0.0,Meta Ads,11436.0,0.0,0.0,0.0,0.018670047251354155,0.4049382716049382,0.012345679012345678,0.0,3,0,1,1,26372.0,,,429.0,,,198.7,,,4.0,,,371.5,,,4688.68017578125,False
2024-01-05,Cross-network,12036.0,224.0,114.0,2.0,0.0,Meta Ads,7921.0,0.0,0.0,0.0,0.018610834164174143,0.5089285714285714,0.008928571428571428,0.0,4,0,1,1,17354.0,,,324.0,,,131.2,,,4.0,,,0.0,,,4697.240234375,False
2024-01-06,Cross-network,12860.0,191.0,113.6,3.0,0.0,Meta Ads,8692.0,0.0,0.0,0.0,0.01485225505443235,0.5947643979057591,0.015706806282722512,0.0,5,1,1,1,12036.0,,,224.0,,,114.0,,,2.0,,,0.0,,,,False
2024-01-07,Cross-network,16411.0,178.0,120.2,0.0,0.0,Meta Ads,9116.0,0.0,0.0,0.0,0.010846383523246603,0.6752808988764045,0.0,0.0,6,1,1,1,12860.0,,,191.0,,,113.6,,,3.0,,,0.0,,,,False
2024-01-08,Cross-network,22624.0,481.0,223.6,0.0,0.0,Meta Ads,13475.0,0.0,0.0,0.0,0.02126060820367751,0.46486486486486484,0.0,0.0,0,0,1,1,16411.0,36034.0,,178.0,608.0,,120.2,209.1,,0.0,4.0,,0.0,158.2,,4763.5400390625,False
2024-01-09,Cross-network,24009.0,392.0,216.4,2.0,148.1,Meta Ads,16247.0,0.0,0.0,0.0,0.01632721062934733,0.5520408163265307,0.00510204081632653,0.6843807763401109,1,0,1,1,22624.0,30804.0,,481.0,516.0,,223.6,204.9,,0.0,11.0,,0.0,1412.8,,4756.5,False
2024-01-10,Cross-network,23469.0,414.0,215.3,2.0,232.5,Meta Ads,16724.0,0.0,0.0,0.0,0.017640291448293495,0.520048309178744,0.004830917874396135,1.079888527635857,2,0,1,1,24009.0,26372.0,,392.0,429.0,,216.4,198.7,,2.0,4.0,,148.1,371.5,,4783.4501953125,False
2024-01-11,Cross-network,25344.0,396.0,217.3,3.0,613.4,Meta Ads,17713.0,0.0,0.0,0.0,0.015625,0.5487373737373737,0.007575757575757576,2.822825586746433,3,0,1,1,23469.0,17354.0,,414.0,324.0,,215.3,131.2,,2.0,4.0,,232.5,0.0,,4780.240234375,False
2024-01-12,Cross-network,24226.0,348.0,217.5,0.0,0.0,Meta Ads,17380.0,0.0,0.0,0.0,0.014364732106001817,0.625,0.0,0.0,4,0,1,1,25344.0,12036.0,,396.0,224.0,,217.3,114.0,,3.0,2.0,,613.4,0.0,,4783.830078125,False
2024-01-13,Cross-network,25084.0,378.0,217.7,0.0,0.0,Meta Ads,17939.0,0.0,0.0,0.0,0.01506936692712486,0.5759259259259258,0.0,0.0,5,1,1,1,24226.0,12860.0,,348.0,191.0,,217.5,113.6,,0.0,3.0,,0.0,0.0,,,False
2024-01-14,Cross-network,24597.0,392.0,215.2,1.0,40.2,Meta Ads,17700.0,0.0,0.0,0.0,0.015936902874334267,0.5489795918367346,0.002551020408163265,0.18680297397769519,6,1,1,1,25084.0,16411.0,,378.0,178.0,,217.7,120.2,,0.0,0.0,,0.0,0.0,,,False
2024-01-15,Cross-network,23498.0,384.0,210.8,4.0,953.6,Meta Ads,17670.0,0.0,0.0,0.0,0.0163418163247936,0.5489583333333333,0.010416666666666666,4.523719165085389,0,0,1,1,24597.0,22624.0,,392.0,481.0,,215.2,223.6,,1.0,0.0,,40.2,0.0,,,False
2024-01-16,Cross-network,21598.0,348.0,184.1,3.0,677.5,Meta Ads,15760.0,0.0,0.0,0.0,0.016112603018798036,0.5290229885057471,0.008620689655172414,3.680065181966323,1,0,1,1,23498.0,24009.0,,384.0,392.0,,210.8,216.4,,4.0,2.0,,953.6,148.1,,4765.97998046875,False
2024-01-17,Cross-network,19041.0,287.0,175.4,2.0,142.8,Meta Ads,14177.0,0.0,0.0,0.0,0.015072737776377292,0.6111498257839721,0.006968641114982578,0.814139110604333,2,0,1,1,21598.0,23469.0,,348.0,414.0,,184.1,215.3,,3.0,2.0,,677.5,232.5,,4739.2099609375,False
2024-01-18,Cross-network,19632.0,314.0,174.5,5.0,930.6,Meta Ads,14850.0,0.0,0.0,0.0,0.015994295028524858,0.5557324840764332,0.01592356687898089,5.332951289398281,3,0,1,1,19041.0,25344.0,,287.0,396.0,,175.4,217.3,,2.0,3.0,,142.8,613.4,,4780.93994140625,False
2024-01-19,Cross-network,19492.0,320.0,175.3,1.0,129.6,Meta Ads,14452.0,0.0,0.0,0.0,0.016416991586291813,0.5478125,0.003125,0.7393040501996576,4,0,1,1,19632.0,24226.0,,314.0,348.0,,174.5,217.5,,5.0,0.0,,930.6,0.0,,4839.81005859375,False
2024-01-20,Cross-network,18655.0,281.0,175.3,2.0,336.0,Meta Ads,13899.0,0.0,0.0,0.0,0.015062985794693113,0.6238434163701068,0.0071174377224199285,1.9167142042213348,5,1,1,1,19492.0,25084.0,,320.0,378.0,,175.3,217.7,,1.0,0.0,,129.6,0.0,,,False
2024-01-21,Cross-network,19817.0,320.0,189.3,2.0,25.6,Meta Ads,14766.0,0.0,0.0,0.0,0.016147751930160974,0.5915625,0.00625,0.1352350765979926,6,1,1,1,18655.0,24597.0,,281.0,392.0,,175.3,215.2,,2.0,1.0,,336.0,40.2,,,False
2024-01-22,Cross-network,19943.0,294.0,187.7,4.0,483.5,Meta Ads,15360.0,0.0,0.0,0.0,0.014742014742014743,0.6384353741496598,0.013605442176870748,2.575919019712307,0,0,1,1,19817.0,23498.0,,320.0,384.0,,189.3,210.8,,2.0,4.0,,25.6,953.6,,4850.43017578125,False
2024-01-23,Cross-network,12879.0,256.0,117.7,3.0,96.8,Meta Ads,10051.0,0.0,0.0,0.0,0.01987731966767606,0.459765625,0.01171875,0.822429906542056,1,0,1,1,19943.0,21598.0,,294.0,348.0,,187.7,184.1,,4.0,3.0,,483.5,677.5,,4864.60009765625,False
2024-01-24,Cross-network,10073.0,170.0,77.9,1.0,0.0,Meta Ads,7888.0,0.0,0.0,0.0,0.01687679936463814,0.4582352941176471,0.0058823529411764705,0.0,2,0,1,1,12879.0,19041.0,,256.0,287.0,,117.7,175.4,,3.0,2.0,,96.8,142.8,,4868.5498046875,False
2024-01-25,Cross-network,10214.0,164.0,75.9,4.0,321.3,Meta Ads,7882.0,0.0,0.0,0.0,0.01605639318582338,0.4628048780487805,0.024390243902439025,4.233201581027668,3,0,1,1,10073.0,19632.0,,170.0,314.0,,77.9,174.5,,1.0,5.0,,0.0,930.6,,4894.16015625,False
2024-01-26,Cross-network,9464.0,149.0,76.8,3.0,148.8,Meta Ads,7286.0,0.0,0.0,0.0,0.015743871513102282,0.5154362416107382,0.020134228187919462,1.9375000000000002,4,0,1,1,10214.0,19492.0,,164.0,320.0,,75.9,175.3,,4.0,1.0,,321.3,129.6,,4890.97021484375,False
2024-01-27,Cross-network,9702.0,183.0,77.6,0.0,0.0,Meta Ads,7517.0,0.0,0.0,0.0,0.01886209029066172,0.4240437158469945,0.0,0.0,5,1,1,1,9464.0,18655.0,,149.0,281.0,,76.8,175.3,,3.0,2.0,,148.8,336.0,,,False
2024-01-28,Cross-network,11433.0,207.0,85.3,1.0,79.2,Meta Ads,8716.0,0.0,0.0,0.0,0.0181054841249016,0.4120772946859903,0.004830917874396135,0.9284876905041032,6,1,1,1,9702.0,19817.0,,183.0,320.0,,77.6,189.3,,0.0,2.0,,0.0,25.6,,,False
2024-01-29,Cross-network,11322.0,170.0,82.0,5.0,1242.6,Meta Ads,8709.0,0.0,0.0,0.0,0.015015015015015015,0.4823529411764706,0.029411764705882353,15.153658536585365,0,0,1,1,11433.0,19943.0,,207.0,294.0,,85.3,187.7,,1.0,4.0,,79.2,483.5,,4927.93017578125,False
2024-01-30,Cross-network,10143.0,168.0,81.3,3.0,1315.4,Meta Ads,7831.0,0.0,0.0,0.0,0.016563146997929608,0.48392857142857143,0.017857142857142856,16.17958179581796,1,0,1,1,11322.0,12879.0,,170.0,256.0,,82.0,117.7,,5.0,3.0,,1242.6,96.8,,4924.97021484375,False
2024-01-31,Cross-network,10356.0,187.0,79.1,0.0,0.0,Meta Ads,8045.0,0.0,0.0,0.0,0.01805716492854384,0.4229946524064171,0.0,0.0,2,0,1,1,10143.0,10073.0,36034.0,168.0,170.0,608.0,81.3,77.9,209.1,3.0,1.0,4.0,1315.4,0.0,158.2,4845.64990234375,False
2024-02-01,Cross-network,11201.0,252.0,77.8,4.0,472.3,Meta Ads,8566.0,0.0,0.0,0.0,0.02249799125078118,0.30873015873015874,0.015873015873015872,6.0706940874035995,3,0,2,1,10356.0,10214.0,30804.0,187.0,164.0,516.0,79.1,75.9,204.9,0.0,4.0,11.0,0.0,321.3,1412.8,4906.18994140625,False
2024-02-02,Cross-network,10563.0,315.0,76.1,2.0,159.5,Meta Ads,7956.0,0.0,0.0,0.0,0.02982107355864811,0.24158730158730157,0.006349206349206349,2.0959264126149804,4,0,2,1,11201.0,9464.0,26372.0,252.0,149.0,429.0,77.8,76.8,198.7,4.0,3.0,4.0,472.3,148.8,371.5,4958.60986328125,False
2024-02-03,Cross-network,11328.0,341.0,78.5,4.0,495.3,Meta Ads,8839.0,0.0,0.0,0.0,0.0301024011299435,0.23020527859237536,0.011730205278592375,6.309554140127388,5,1,2,1,10563.0,9702.0,17354.0,315.0,183.0,324.0,76.1,77.6,131.2,2.0,0.0,4.0,159.5,0.0,0.0,,False
2024-02-04,Cross-network,12922.0,363.0,84.9,3.0,214.7,Meta Ads,9600.0,0.0,0.0,0.0,0.02809162668317598,0.23388429752066117,0.008264462809917356,2.5288574793875145,6,1,2,1,11328.0,11433.0,12036.0,341.0,207.0,224.0,78.5,85.3,114.0,4.0,1.0,2.0,495.3,79.2,0.0,,False
2024-02-05,Cross-network,13150.0,344.0,82.0,4.0,322.2,Meta Ads,10265.0,0.0,0.0,0.0,0.026159695817490496,0.23837209302325582,0.011627906976744186,3.9292682926829268,0,0,2,1,12922.0,11322.0,12860.0,363.0,170.0,191.0,84.9,82.0,113.6,3.0,5.0,3.0,214.7,1242.6,0.0,4942.81005859375,False
2024-02-06,Cross-network,13349.0,286.0,80.8,4.0,1654.2,Meta Ads,10409.0,0.0,0.0,0.0,0.021424825829650163,0.2825174825174825,0.013986013986013986,20.472772277227723,1,0,2,1,13150.0,10143.0,16411.0,344.0,168.0,178.0,82.0,81.3,120.2,4.0,3.0,0.0,322.2,1315.4,0.0,4954.22998046875,False
2024-02-07,Cross-network,12122.0,305.0,79.3,4.0,733.2,Meta Ads,9713.0,0.0,0.0,0.0,0.025160864543804652,0.26,0.013114754098360656,9.245901639344263,2,0,2,1,13349.0,10356.0,22624.0,286.0,187.0,481.0,80.8,79.1,223.6,4.0,0.0,0.0,1654.2,0.0,0.0,4995.06005859375,False
2024-02-08,Cross-network,11568.0,288.0,76.8,7.0,1180.5,Meta Ads,9098.0,0.0,0.0,0.0,0.024896265560165973,0.26666666666666666,0.024305555555555556,15.37109375,3,0,2,1,12122.0,11201.0,24009.0,305.0,252.0,392.0,79.3,77.8,216.4,4.0,4.0,2.0,733.2,472.3,148.1,4997.91015625,False
2024-02-09,Cross-network,13033.0,350.0,95.1,7.0,754.4,Meta Ads,10079.0,0.0,0.0,0.0,0.02685490677510934,0.2717142857142857,0.02,7.932702418506835,4,0,2,1,11568.0,10563.0,23469.0,288.0,315.0,414.0,76.8,76.1,215.3,7.0,2.0,2.0,1180.5,159.5,232.5,5026.60986328125,False
2024-02-10,Cross-network,13963.0,348.0,98.6,2.0,84.0,Meta Ads,10172.0,0.0,0.0,0.0,0.024923010814294922,0.2833333333333333,0.005747126436781609,0.8519269776876268,5,1,2,1,13033.0,11328.0,25344.0,350.0,341.0,396.0,95.1,78.5,217.3,7.0,4.0,3.0,754.4,495.3,613.4,,False
2024-02-11,Cross-network,15161.0,348.0,110.5,8.0,1221.7,Meta Ads,10673.0,0.0,0.0,0.0,0.022953631026977114,0.3175287356321839,0.022988505747126436,11.056108597285068,6,1,2,1,13963.0,12922.0,24226.0,348.0,363.0,348.0,98.6,84.9,217.5,2.0,3.0,0.0,84.0,214.7,0.0,,False
2024-02-12,Cross-network,14836.0,304.0,108.6,49.0,9433.3,Meta Ads,10584.0,0.0,0.0,0.0,0.020490698301428956,0.35723684210526313,0.1611842105263158,86.86279926335175,0,0,2,1,15161.0,13150.0,25084.0,348.0,344.0,378.0,110.5,82.0,217.7,8.0,4.0,0.0,1221.7,322.2,0.0,5021.83984375,False
2024-02-13,Cross-network,15202.0,320.0,95.5,49.0,15592.9,Meta Ads,11607.0,0.0,0.0,0.0,0.021049861860281543,0.2984375,0.153125,163.27643979057592,1,0,2,1,14836.0,13349.0,24597.0,304.0,286.0,392.0,108.6,80.8,215.2,49.0,4.0,1.0,9433.3,1654.2,40.2,4953.169921875,True
2024-02-14,Cross-network,14999.0,287.0,91.7,39.0,7816.1,Meta Ads,11497.0,0.0,0.0,0.0,0.019134608973931596,0.3195121951219512,0.13588850174216027,85.23555070883316,2,0,2,1,15202.0,12122.0,23498.0,320.0,305.0,384.0,95.5,79.3,210.8,49.0,4.0,4.0,15592.9,733.2,953.6,5000.6201171875,True
2024-02-15,Cross-network,14020.0,267.0,88.9,41.0,5685.0,Meta Ads,10741.0,0.0,0.0,0.0,0.01904422253922967,0.33295880149812734,0.15355805243445692,63.948256467941505,3,0,2,1,14999.0,11568.0,21598.0,287.0,288.0,348.0,91.7,76.8,184.1,39.0,7.0,3.0,7816.1,1180.5,677.5,5029.72998046875,False
2024-02-16,Cross-network,13191.0,245.0,87.7,47.0,6650.7,Meta Ads,10700.0,0.0,0.0,0.0,0.018573269653551664,0.3579591836734694,0.19183673469387755,75.83466362599772,4,0,2,1,14020.0,13033.0,19041.0,267.0,350.0,287.0,88.9,95.1,175.4,41.0,7.0,2.0,5685.0,754.4,142.8,5005.56982421875,False
2024-02-17,Cross-network,13195.0,246.0,89.4,22.0,2615.0,Meta Ads,9948.0,0.0,0.0,0.0,0.018643425539977262,0.3634146341463415,0.08943089430894309,29.250559284116328,5,1,2,1,13191.0,13963.0,19632.0,245.0,348.0,314.0,87.7,98.6,174.5,47.0,2.0,5.0,6650.7,84.0,930.6,,False
2024-02-18,Cross-network,14243.0,231.0,97.1,18.0,3080.1,Meta Ads,10618.0,0.0,0.0,0.0,0.016218493294951907,0.4203463203463203,0.07792207792207792,31.720906282183318,6,1,2,1,13195.0,15161.0,19492.0,246.0,348.0,320.0,89.4,110.5,175.3,22.0,8.0,1.0,2615.0,1221.7,129.6,,False
2024-02-19,Cross-network,14504.0,204.0,94.9,1.0,122.0,Meta Ads,10992.0,0.0,0.0,0.0,0.014065085493656922,0.46519607843137256,0.004901960784313725,1.2855637513171758,0,0,2,1,14243.0,14836.0,18655.0,231.0,304.0,281.0,97.1,108.6,175.3,18.0,49.0,2.0,3080.1,9433.3,336.0,,False
2024-02-20,Cross-network,13293.0,260.0,93.0,4.0,385.0,Meta Ads,10264.0,0.0,0.0,0.0,0.019559166478597758,0.3576923076923077,0.015384615384615385,4.139784946236559,1,0,2,1,14504.0,15202.0,19817.0,204.0,320.0,320.0,94.9,95.5,189.3,1.0,49.0,2.0,122.0,15592.9,25.6,4975.509765625,False
2024-02-21,Cross-network,12484.0,278.0,89.7,3.0,137.9,Meta Ads,8836.0,0.0,0.0,0.0,0.02226850368471644,0.3226618705035971,0.01079136690647482,1.5373467112597548,2,0,2,1,13293.0,14999.0,19943.0,260.0,287.0,294.0,93.0,91.7,187.7,4.0,39.0,4.0,385.0,7816.1,483.5,4981.7998046875,False
2024-02-22,Cross-network,14411.0,256.0,90.6,2.0,350.4,Meta Ads,10231.0,0.0,0.0,0.0,0.017764207896745543,0.35390625,0.0078125,3.8675496688741724,3,0,2,1,12484.0,14020.0,12879.0,278.0,267.0,256.0,89.7,88.9,117.7,3.0,41.0,3.0,137.9,5685.0,96.8,5087.02978515625,False
2024-02-23,Cross-network,13855.0,241.0,89.8,0.0,0.0,Meta Ads,9864.0,0.0,0.0,0.0,0.01739444243955251,0.37261410788381744,0.0,0.0,4,0,2,1,14411.0,13191.0,10073.0,256.0,245.0,170.0,90.6,87.7,77.9,2.0,47.0,1.0,350.4,6650.7,0.0,5088.7998046875,False
2024-02-24,Cross-network,13804.0,300.0,88.9,2.0,145.5,Meta Ads,10120.0,0.0,0.0,0.0,0.021732831063459867,0.29633333333333334,0.006666666666666667,1.636670416197975,5,1,2,1,13855.0,13195.0,10214.0,241.0,246.0,164.0,89.8,89.4,75.9,0.0,22.0,4.0,0.0,2615.0,321.3,,False
2024-02-25,Cross-network,16178.0,352.0,98.3,5.0,840.2,Meta Ads,12158.0,0.0,0.0,0.0,0.021757942885399926,0.2792613636363636,0.014204545454545454,8.547304170905392,6,1,2,1,13804.0,14243.0,9464.0,300.0,231.0,149.0,88.9,97.1,76.8,2.0,18.0,3.0,145.5,3080.1,148.8,,False
2024-02-26,Cross-network,17165.0,241.0,95.1,2.0,109.4,Meta Ads,12004.0,0.0,0.0,0.0,0.014040198077483251,0.3946058091286307,0.008298755186721992,1.150368033648791,0,0,2,1,16178.0,14504.0,9702.0,352.0,204.0,183.0,98.3,94.9,77.6,5.0,1.0,0.0,840.2,122.0,0.0,5069.52978515625,False
2024-02-27,Cross-network,16365.0,324.0,93.0,3.0,239.6,Meta Ads,11120.0,0.0,0.0,0.0,0.019798350137488544,0.28703703703703703,0.009259259259259259,2.576344086021505,1,0,2,1,17165.0,13293.0,11433.0,241.0,260.0,207.0,95.1,93.0,85.3,2.0,4.0,1.0,109.4,385.0,79.2,5078.18017578125,False
2024-02-28,Cross-network,16036.0,284.0,91.0,3.0,437.4,Meta Ads,11652.0,0.0,0.0,0.0,0.0177101521576453,0.3204225352112676,0.01056338028169014,4.806593406593406,2,0,2,1,16365.0,12484.0,11322.0,324.0,278.0,170.0,93.0,89.7,82.0,3.0,3.0,5.0,239.6,137.9,1242.6,5069.759765625,False
