Date,Campaign type,Impressions,Clicks,Spend,Conversions,Revenue,Source,Reach,Channel,Sessions,Website Conversions,CTR,CPC,CVR,ROAS
2024-04-07,Cross-network,20464.0,304.0,84.2,20.0,19098.6,Meta Ads,13477.0,0.0,0.0,0.0,0.014855355746677092,0.2769736842105263,0.06578947368421052,226.82422802850354
2024-04-08,Cross-network,18093.0,222.0,82.3,40.0,4300.2,Meta Ads,11543.0,0.0,0.0,0.0,0.012269938650306749,0.3707207207207207,0.18018018018018017,52.25030376670717
2024-04-09,Cross-network,16797.0,224.0,79.5,60.0,8524.0,Meta Ads,10732.0,0.0,0.0,0.0,0.013335714710960291,0.3549107142857143,0.26785714285714285,107.22012578616352
2024-04-10,Cross-network,16334.0,196.0,78.3,71.0,9125.4,Meta Ads,10066.0,0.0,0.0,0.0,0.011999510224072488,0.3994897959183673,0.3622448979591837,116.544061302682
2024-04-11,Cross-network,17058.0,224.0,78.2,59.0,16026.7,Meta Ads,10449.0,0.0,0.0,0.0,0.013131668425372259,0.3491071428571429,0.26339285714285715,204.94501278772378
2024-04-12,Cross-network,16178.0,197.0,77.7,44.0,6793.6,Meta Ads,10732.0,0.0,0.0,0.0,0.012177030535294845,0.39441624365482236,0.2233502538071066,87.43371943371943
2024-04-13,Cross-network,18906.0,252.0,77.6,21.0,5272.5,Meta Ads,12808.0,0.0,0.0,0.0,0.013329101872421454,0.3079365079365079,0.08333333333333333,67.94458762886599
2024-04-14,Cross-network,22593.0,271.0,85.0,16.0,2483.3,Meta Ads,15627.0,0.0,0.0,0.0,0.011994865666356836,0.31365313653136534,0.05904059040590406,29.215294117647062
2024-04-15,Cross-network,16520.0,190.0,81.5,32.0,3850.3,Meta Ads,10506.0,0.0,0.0,0.0,0.011501210653753027,0.42894736842105263,0.16842105263157894,47.24294478527607
2024-04-16,Cross-network,15769.0,236.0,77.5,23.0,3979.1,Meta Ads,10179.0,0.0,0.0,0.0,0.014966072674234257,0.3283898305084746,0.09745762711864407,51.34322580645161
2024-04-17,Cross-network,16060.0,195.0,77.3,22.0,4402.7,Meta Ads,10660.0,0.0,0.0,0.0,0.012141967621419676,0.3964102564102564,0.11282051282051282,56.95601552393273
2024-04-18,Cross-network,14968.0,227.0,76.9,17.0,2686.5,Meta Ads,10679.0,0.0,0.0,0.0,0.015165686798503475,0.3387665198237886,0.07488986784140969,34.93498049414824
2024-04-19,Cross-network,14440.0,210.0,78.0,16.0,1973.2,Meta Ads,9996.0,0.0,0.0,0.0,0.014542936288088643,0.37142857142857144,0.0761904761904762,25.297435897435896
2024-04-20,Cross-network,17330.0,301.0,81.0,4.0,123.6,Meta Ads,12248.0,0.0,0.0,0.0,0.01736872475476053,0.2691029900332226,0.013289036544850499,1.525925925925926
2024-04-21,Cross-network,20528.0,301.0,85.4,4.0,171.3,Meta Ads,14940.0,0.0,0.0,0.0,0.01466289945440374,0.2837209302325582,0.013289036544850499,2.0058548009367683
2024-04-22,Cross-network,16032.0,182.0,81.8,16.0,2408.0,Meta Ads,11252.0,0.0,0.0,0.0,0.011352295409181637,0.4494505494505494,0.08791208791208792,29.43765281173594
2024-04-23,Cross-network,13588.0,200.0,77.7,30.0,5426.2,Meta Ads,9625.0,0.0,0.0,0.0,0.014718869590815425,0.3885,0.15,69.83526383526383
2024-04-24,Cross-network,13856.0,191.0,78.3,31.0,4293.8,Meta Ads,9759.0,0.0,0.0,0.0,0.013784642032332563,0.4099476439790576,0.16230366492146597,54.837803320561946
2024-04-25,Cross-network,11668.0,161.0,78.1,33.0,3826.1,Meta Ads,7803.0,0.0,0.0,0.0,0.013798423037367159,0.48509316770186334,0.20496894409937888,48.98975672215109
2024-04-26,Cross-network,11081.0,159.0,76.7,12.0,1544.9,Meta Ads,7295.0,0.0,0.0,0.0,0.014348885479649852,0.48238993710691824,0.07547169811320754,20.142112125162974
2024-04-27,Cross-network,13091.0,216.0,78.8,4.0,2143.1,Meta Ads,9549.0,0.0,0.0,0.0,0.01649988541746238,0.3648148148148148,0.018518518518518517,27.196700507614214
2024-04-28,Cross-network,14348.0,206.0,85.2,4.0,637.4,Meta Ads,9608.0,0.0,0.0,0.0,0.014357401728463897,0.41359223300970877,0.019417475728155338,7.481220657276995
2024-04-29,Cross-network,11533.0,184.0,82.1,25.0,4441.8,Meta Ads,7694.0,0.0,0.0,0.0,0.015954218330009536,0.446195652173913,0.1358695652173913,54.10231425091352
2024-04-30,Cross-network,12520.0,193.0,78.5,21.0,3297.9,Meta Ads,8341.0,0.0,0.0,0.0,0.015415335463258786,0.4067357512953368,0.10880829015544041,42.011464968152865
2024-05-01,Cross-network,12904.0,180.0,91.5,29.0,2189.2,Meta Ads,8082.0,0.0,0.0,0.0,0.013949163050216987,0.5083333333333333,0.16111111111111112,23.92568306010929
2024-05-02,Cross-network,11781.0,188.0,90.7,24.0,3510.7,Meta Ads,7776.0,0.0,0.0,0.0,0.015957898310839488,0.4824468085106383,0.1276595744680851,38.70672546857772
2024-05-03,Cross-network,12236.0,196.0,96.3,27.0,2758.3,Meta Ads,7925.0,0.0,0.0,0.0,0.016018306636155607,0.4913265306122449,0.1377551020408163,28.642782969885776
2024-05-04,Cross-network,9371.0,190.0,70.8,7.0,203.1,Meta Ads,6796.0,0.0,0.0,0.0,0.02027531746878668,0.3726315789473684,0.03684210526315789,2.8686440677966103
2024-05-05,Cross-network,17087.0,272.0,113.5,19.0,3144.1,Meta Ads,10942.0,0.0,0.0,0.0,0.01591853455843624,0.4172794117647059,0.06985294117647059,27.701321585903084
2024-05-06,Cross-network,14466.0,188.0,118.4,37.0,6725.4,Meta Ads,8949.0,0.0,0.0,0.0,0.0129959905986451,0.6297872340425532,0.19680851063829788,56.802364864864856
2024-05-07,Cross-network,12862.0,147.0,106.2,37.0,4407.2,Meta Ads,8041.0,0.0,0.0,0.0,0.011429015705178043,0.7224489795918367,0.25170068027210885,41.49905838041431
2024-05-08,Cross-network,11732.0,169.0,99.2,36.0,3712.2,Meta Ads,7436.0,0.0,0.0,0.0,0.014405046027957722,0.5869822485207101,0.21301775147928995,37.421370967741936
2024-05-09,Cross-network,11712.0,180.0,93.3,32.0,7961.5,Meta Ads,7676.0,0.0,0.0,0.0,0.015368852459016393,0.5183333333333333,0.17777777777777778,85.33226152197213
2024-05-10,Cross-network,12732.0,192.0,101.3,30.0,3987.6,Meta Ads,8162.0,0.0,0.0,0.0,0.015080113100848256,0.5276041666666667,0.15625,39.36426456071076
2024-05-11,Cross-network,18053.0,304.0,101.7,9.0,448.6,Meta Ads,13279.0,0.0,0.0,0.0,0.016839306486456544,0.33453947368421055,0.029605263157894735,4.411012782694199
2024-05-12,Cross-network,25012.0,352.0,122.3,9.0,817.3,Meta Ads,18581.0,0.0,0.0,0.0,0.014073244842475612,0.3474431818181818,0.02556818181818182,6.682747342600163
2024-05-13,Cross-network,16780.0,200.0,117.7,30.0,4378.1,Meta Ads,11663.0,0.0,0.0,0.0,0.011918951132300357,0.5885,0.15,37.19711129991504
2024-05-14,Cross-network,11356.0,168.0,88.2,24.0,3436.7,Meta Ads,7104.0,0.0,0.0,0.0,0.014793941528707291,0.525,0.14285714285714285,38.964852607709744
2024-05-15,Cross-network,10485.0,165.0,90.8,37.0,7042.3,Meta Ads,6275.0,0.0,0.0,0.0,0.015736766809728183,0.5503030303030303,0.22424242424242424,77.55837004405286
2024-05-16,Cross-network,10248.0,118.0,95.5,42.0,7120.9,Meta Ads,5743.0,0.0,0.0,0.0,0.011514441842310695,0.809322033898305,0.3559322033898305,74.56439790575917
2024-05-17,Cross-network,13096.0,209.0,109.8,24.0,6908.6,Meta Ads,7880.0,0.0,0.0,0.0,0.015959071472205252,0.5253588516746411,0.11483253588516747,62.91985428051002
2024-05-18,Cross-network,14381.0,258.0,105.3,4.0,243.7,Meta Ads,9568.0,0.0,0.0,0.0,0.01794033794590084,0.4081395348837209,0.015503875968992248,2.314339981006648
2024-05-19,Cross-network,14021.0,234.0,99.5,4.0,2725.6,Meta Ads,9643.0,0.0,0.0,0.0,0.01668925183653092,0.4252136752136752,0.017094017094017096,27.392964824120604
2024-05-20,Cross-network,13827.0,170.0,112.7,44.0,4491.6,Meta Ads,9174.0,0.0,0.0,0.0,0.012294785564475302,0.6629411764705883,0.25882352941176473,39.85448092280391
2024-05-21,Cross-network,13508.0,165.0,118.4,47.0,6049.5,Meta Ads,8436.0,0.0,0.0,0.0,0.012214983713355049,0.7175757575757576,0.28484848484848485,51.09375
2024-05-22,Cross-network,12208.0,180.0,97.4,29.0,5456.8,Meta Ads,7872.0,0.0,0.0,0.0,0.01474442988204456,0.5411111111111111,0.16111111111111112,56.024640657084184
2024-05-23,Cross-network,8074.0,127.0,69.6,40.0,6533.2,Meta Ads,5774.0,0.0,0.0,0.0,0.015729502105523905,0.5480314960629921,0.31496062992125984,93.86781609195403
2024-05-24,Cross-network,12596.0,194.0,115.1,24.0,3398.8,Meta Ads,7990.0,0.0,0.0,0.0,0.015401714830104794,0.593298969072165,0.12371134020618557,29.529105125977413
2024-05-25,Cross-network,13243.0,227.0,94.2,6.0,719.3,Meta Ads,9392.0,0.0,0.0,0.0,0.017141131163633617,0.414977973568282,0.02643171806167401,7.635881104033969
2024-05-26,Cross-network,10536.0,188.0,70.4,15.0,3527.7,Meta Ads,8356.0,0.0,0.0,0.0,0.017843583902809414,0.374468085106383,0.0797872340425532,50.10937499999999
2024-05-27,Cross-network,18440.0,232.0,117.8,34.0,5130.0,Meta Ads,12948.0,0.0,0.0,0.0,0.012581344902386117,0.5077586206896552,0.14655172413793102,43.54838709677419
2024-05-28,Cross-network,15750.0,212.0,117.1,30.0,5827.3,Meta Ads,11330.0,0.0,0.0,0.0,0.01346031746031746,0.5523584905660377,0.14150943396226415,49.76345004269855
2024-05-29,Cross-network,13473.0,169.0,118.4,44.0,11681.6,Meta Ads,8252.0,0.0,0.0,0.0,0.012543605729978476,0.7005917159763314,0.2603550295857988,98.66216216216216
2024-05-30,Cross-network,16332.0,197.0,113.8,8.0,2314.3,Meta Ads,10580.0,0.0,0.0,0.0,0.012062209159931423,0.5776649746192893,0.04060913705583756,20.336555360281196
2024-05-31,Cross-network,16224.0,187.0,114.9,12.0,2514.9,Meta Ads,10513.0,0.0,0.0,0.0,0.011526134122287968,0.6144385026737968,0.06417112299465241,21.887728459530027
2024-06-01,Cross-network,15332.0,285.0,99.1,3.0,432.4,Meta Ads,11002.0,0.0,0.0,0.0,0.018588572919384296,0.34771929824561404,0.010526315789473684,4.363269424823411
2024-06-02,Cross-network,10612.0,168.0,69.9,5.0,365.8,Meta Ads,7472.0,0.0,0.0,0.0,0.0158311345646438,0.4160714285714286,0.02976190476190476,5.233190271816881
2024-06-03,Cross-network,15457.0,189.0,124.8,25.0,4774.3,Meta Ads,10652.0,0.0,0.0,0.0,0.01222746975480365,0.6603174603174603,0.13227513227513227,38.25560897435898
2024-06-04,Cross-network,7111.0,119.0,64.8,14.0,3519.6,Meta Ads,4724.0,0.0,0.0,0.0,0.01673463647869498,0.5445378151260504,0.11764705882352941,54.31481481481482
2024-06-05,Cross-network,12428.0,176.0,109.8,21.0,3760.1,Meta Ads,6764.0,0.0,0.0,0.0,0.014161570646926296,0.6238636363636364,0.11931818181818182,34.244990892531874
2024-06-06,Cross-network,14337.0,175.0,125.8,20.0,9142.1,Meta Ads,8100.0,0.0,0.0,0.0,0.012206179814466067,0.7188571428571429,0.11428571428571428,72.67170111287759
2024-06-07,Cross-network,15525.0,214.0,120.4,23.0,3695.0,Meta Ads,10342.0,0.0,0.0,0.0,0.013784219001610306,0.5626168224299065,0.10747663551401869,30.68936877076412
2024-06-08,Cross-network,14895.0,183.0,113.8,4.0,458.3,Meta Ads,10356.0,0.0,0.0,0.0,0.012286002014098692,0.6218579234972678,0.02185792349726776,4.027240773286468
2024-06-09,Cross-network,19138.0,268.0,122.2,4.0,384.4,Meta Ads,12912.0,0.0,0.0,0.0,0.014003553140349043,0.45597014925373136,0.014925373134328358,3.1456628477905073
2024-06-10,Cross-network,15692.0,196.0,119.4,20.0,4662.4,Meta Ads,10555.0,0.0,0.0,0.0,0.012490440989039,0.6091836734693877,0.10204081632653061,39.04857621440536
2024-06-11,Cross-network,12114.0,148.0,95.0,20.0,3904.4,Meta Ads,7296.0,0.0,0.0,0.0,0.012217269275218755,0.6418918918918919,0.13513513513513514,41.09894736842105
2024-06-12,Cross-network,7578.0,96.0,62.8,16.0,3662.7,Meta Ads,4889.0,0.0,0.0,0.0,0.012668250197941409,0.6541666666666667,0.16666666666666666,58.32324840764331
2024-06-13,Cross-network,7024.0,99.0,63.2,24.0,6924.6,Meta Ads,4945.0,0.0,0.0,0.0,0.014094533029612756,0.6383838383838384,0.24242424242424243,109.56645569620254
2024-06-14,Cross-network,9494.0,126.0,85.8,10.0,3061.1,Meta Ads,6555.0,0.0,0.0,0.0,0.013271539919949442,0.680952380952381,0.07936507936507936,35.67715617715618
2024-06-15,Cross-network,14883.0,228.0,112.5,5.0,869.3,Meta Ads,9654.0,0.0,0.0,0.0,0.015319492037895585,0.4934210526315789,0.021929824561403508,7.72711111111111
2024-06-16,Cross-network,18524.0,237.0,116.9,7.0,689.1,Meta Ads,11868.0,0.0,0.0,0.0,0.012794212912977759,0.49324894514767936,0.029535864978902954,5.894781864841745
2024-06-17,Cross-network,13956.0,173.0,106.7,27.0,6119.0,Meta Ads,8796.0,0.0,0.0,0.0,0.012396102034967039,0.6167630057803468,0.15606936416184972,57.3477038425492
2024-06-18,Cross-network,11049.0,132.0,103.3,15.0,2450.7,Meta Ads,7086.0,0.0,0.0,0.0,0.011946782514254684,0.7825757575757576,0.11363636363636363,23.72410454985479
2024-06-19,Cross-network,13298.0,163.0,114.8,26.0,6734.2,Meta Ads,7944.0,0.0,0.0,0.0,0.01225748232816965,0.7042944785276073,0.15950920245398773,58.6602787456446
2024-06-20,Cross-network,12785.0,176.0,115.9,21.0,4651.9,Meta Ads,7030.0,0.0,0.0,0.0,0.01376613218615565,0.6585227272727273,0.11931818181818182,40.137187230371005
2024-06-21,Cross-network,12366.0,144.0,109.4,11.0,1863.4,Meta Ads,6822.0,0.0,0.0,0.0,0.011644832605531296,0.7597222222222223,0.0763888888888889,17.03290676416819
2024-06-22,Cross-network,16267.0,220.0,116.0,7.0,760.6,Meta Ads,9628.0,0.0,0.0,0.0,0.01352431302637241,0.5272727272727272,0.031818181818181815,6.556896551724138
2024-06-23,Cross-network,17420.0,196.0,119.3,8.0,2854.0,Meta Ads,9855.0,0.0,0.0,0.0,0.011251435132032146,0.6086734693877551,0.04081632653061224,23.922883487007546
2024-06-24,Cross-network,13633.0,145.0,115.2,26.0,5765.0,Meta Ads,8068.0,0.0,0.0,0.0,0.01063595686936111,0.7944827586206896,0.1793103448275862,50.04340277777778
2024-06-25,Cross-network,12497.0,140.0,105.5,16.0,2778.9,Meta Ads,7021.0,0.0,0.0,0.0,0.011202688645274865,0.7535714285714286,0.11428571428571428,26.340284360189575
2024-06-26,Cross-network,13392.0,148.0,110.9,15.0,3196.5,Meta Ads,7448.0,0.0,0.0,0.0,0.011051373954599762,0.7493243243243244,0.10135135135135136,28.82326420198377
2024-06-27,Cross-network,13092.0,161.0,109.7,17.0,4032.7,Meta Ads,7244.0,0.0,0.0,0.0,0.012297586312251757,0.6813664596273292,0.10559006211180125,36.761166818596166
2024-06-28,Cross-network,13678.0,165.0,106.7,22.0,6409.1,Meta Ads,7779.0,0.0,0.0,0.0,0.012063167129697324,0.6466666666666667,0.13333333333333333,60.066541705716965
2024-06-29,Cross-network,17855.0,273.0,115.4,4.0,649.7,Meta Ads,10665.0,0.0,0.0,0.0,0.01528983478017362,0.4227106227106227,0.014652014652014652,5.62998266897747
2024-06-30,Cross-network,19402.0,261.0,119.7,9.0,1536.7,Meta Ads,11267.0,0.0,0.0,0.0,0.013452221420472116,0.45862068965517244,0.034482758620689655,12.837928153717627
2024-01-01,Audience,9132.0,50.0,26.8,0.0,0.0,Microsoft Ads,0.0,0.0,0.0,0.0,0.005475251861585633,0.536,0.0,0.0
2024-01-01,Performance max,897.0,9.0,7.0,0.0,0.0,Microsoft Ads,0.0,0.0,0.0,0.0,0.010033444816053512,0.7777777777777778,0.0,0.0
2024-01-01,Search & content,95977.0,561.0,846.5,1.0,168.8,Microsoft Ads,0.0,0.0,0.0,0.0,0.005845150400616814,1.5089126559714796,0.0017825311942959,0.19940933254577675
2024-01-01,Shopping,59860.0,343.0,215.2,1.0,143.5,Microsoft Ads,0.0,0.0,0.0,0.0,0.005730036752422319,0.627405247813411,0.0029154518950437317,0.66682156133829
2024-01-02,Audience,9926.0,49.0,25.9,0.0,0.0,Microsoft Ads,0.0,0.0,0.0,0.0,0.004936530324400564,0.5285714285714286,0.0,0.0
2024-01-02,Performance max,1036.0,16.0,11.5,0.0,0.0,Microsoft Ads,0.0,0.0,0.0,0.0,0.015444015444015444,0.71875,0.0,0.0
2024-01-02,Search & content,128379.0,560.0,948.8,0.0,0.0,Microsoft Ads,0.0,0.0,0.0,0.0,0.0043620841414873145,1.6942857142857142,0.0,0.0
2024-01-02,Shopping,80751.0,370.0,198.8,1.0,140.2,Microsoft Ads,0.0,0.0,0.0,0.0,0.00458198660078513,0.5372972972972974,0.002702702702702703,0.7052313883299798
2024-01-03,Audience,7613.0,48.0,24.1,0.0,0.0,Microsoft Ads,0.0,0.0,0.0,0.0,0.006305004597399186,0.5020833333333333,0.0,0.0
2024-01-03,Performance max,484.0,6.0,1.1,0.0,0.0,Microsoft Ads,0.0,0.0,0.0,0.0,0.012396694214876033,0.18333333333333335,0.0,0.0
2024-01-03,Search & content,130300.0,596.0,958.9,2.0,325.8,Microsoft Ads,0.0,0.0,0.0,0.0,0.004574059861857252,1.6088926174496645,0.003355704697986577,0.33976431327562834
2024-01-03,Shopping,81301.0,384.0,214.0,0.0,0.0,Microsoft Ads,0.0,0.0,0.0,0.0,0.004723189136664986,0.5572916666666666,0.0,0.0
2024-01-04,Audience,9176.0,44.0,24.3,0.0,0.0,Microsoft Ads,0.0,0.0,0.0,0.0,0.004795117698343505,0.5522727272727272,0.0,0.0
2024-01-04,Performance max,389.0,7.0,2.5,0.0,0.0,Microsoft Ads,0.0,0.0,0.0,0.0,0.017994858611825194,0.35714285714285715,0.0,0.0
2024-01-04,Search & content,157220.0,614.0,973.0,1.0,148.3,Microsoft Ads,0.0,0.0,0.0,0.0,0.0039053555527286603,1.5846905537459284,0.0016286644951140066,0.15241521068859198
2024-01-04,Shopping,80960.0,398.0,211.4,0.0,0.0,Microsoft Ads,0.0,0.0,0.0,0.0,0.00491600790513834,0.5311557788944724,0.0,0.0
2024-01-05,Audience,10253.0,44.0,24.7,0.0,0.0,Microsoft Ads,0.0,0.0,0.0,0.0,0.004291426899444065,0.5613636363636364,0.0,0.0
2024-01-05,Performance max,1097.0,12.0,13.7,0.0,0.0,Microsoft Ads,0.0,0.0,0.0,0.0,0.010938924339106655,1.1416666666666666,0.0,0.0
2024-01-05,Search & content,147500.0,539.0,942.7,4.0,544.7,Microsoft Ads,0.0,0.0,0.0,0.0,0.0036542372881355934,1.7489795918367348,0.0074211502782931356,0.5778084226158905
2024-01-05,Shopping,86438.0,423.0,207.4,1.0,99.9,Microsoft Ads,0.0,0.0,0.0,0.0,0.004893681019921794,0.49030732860520093,0.002364066193853428,0.48167791706846674
2024-01-06,Audience,9330.0,44.0,23.6,0.0,0.0,Microsoft Ads,0.0,0.0,0.0,0.0,0.004715969989281886,0.5363636363636364,0.0,0.0
2024-01-06,Performance max,924.0,14.0,8.8,0.0,0.0,Microsoft Ads,0.0,0.0,0.0,0.0,0.015151515151515152,0.6285714285714287,0.0,0.0
2024-01-06,Search & content,119564.0,579.0,908.0,3.0,290.2,Microsoft Ads,0.0,0.0,0.0,0.0,0.004842594760964839,1.5682210708117443,0.0051813471502590676,0.3196035242290749
2024-01-06,Shopping,61323.0,348.0,153.5,0.0,0.0,Microsoft Ads,0.0,0.0,0.0,0.0,0.005674869135560883,0.4410919540229885,0.0,0.0
2024-01-07,Audience,14104.0,48.0,24.7,0.0,0.0,Microsoft Ads,0.0,0.0,0.0,0.0,0.003403289846851957,0.5145833333333333,0.0,0.0
2024-01-07,Performance max,715.0,8.0,8.0,0.0,0.0,Microsoft Ads,0.0,0.0,0.0,0.0,0.011188811188811189,1.0,0.0,0.0
2024-01-07,Search & content,119714.0,577.0,874.6,3.0,294.1,Microsoft Ads,0.0,0.0,0.0,0.0,0.004819820572364134,1.5157712305025997,0.005199306759098787,0.3362680082323348
2024-01-07,Shopping,49360.0,363.0,155.9,1.0,174.3,Microsoft Ads,0.0,0.0,0.0,0.0,0.007354132901134522,0.4294765840220386,0.0027548209366391185,1.118024374599102
2024-01-08,Audience,7622.0,49.0,26.5,0.0,0.0,Microsoft Ads,0.0,0.0,0.0,0.0,0.006428758855943322,0.5408163265306123,0.0,0.0
2024-01-08,Performance max,475.0,4.0,2.8,0.0,0.0,Microsoft Ads,0.0,0.0,0.0,0.0,0.008421052631578947,0.7,0.0,0.0
2024-01-08,Search & content,140592.0,564.0,921.7,4.0,720.0,Microsoft Ads,0.0,0.0,0.0,0.0,0.00401160805735746,1.6342198581560285,0.0070921985815602835,0.7811652381469024
2024-01-08,Shopping,86737.0,452.0,213.0,0.0,0.0,Microsoft Ads,0.0,0.0,0.0,0.0,0.005211155562216816,0.47123893805309736,0.0,0.0
2024-01-09,Audience,8048.0,44.0,24.1,1.0,206.4,Microsoft Ads,0.0,0.0,0.0,0.0,0.0054671968190854875,0.5477272727272727,0.022727272727272728,8.564315352697095
2024-01-09,Performance max,224.0,4.0,1.3,0.0,0.0,Microsoft Ads,0.0,0.0,0.0,0.0,0.017857142857142856,0.325,0.0,0.0
2024-01-09,Search & content,154420.0,549.0,931.7,8.0,1473.3,Microsoft Ads,0.0,0.0,0.0,0.0,0.0035552389586841083,1.6970856102003644,0.014571948998178506,1.581302994526135
2024-01-09,Shopping,83938.0,476.0,227.4,9.0,1078.8,Microsoft Ads,0.0,0.0,0.0,0.0,0.005670852295742095,0.4777310924369748,0.018907563025210083,4.744063324538258
2024-01-10,Audience,9464.0,45.0,25.2,0.0,0.0,Microsoft Ads,0.0,0.0,0.0,0.0,0.0047548605240912934,0.5599999999999999,0.0,0.0
2024-01-10,Performance max,224.0,4.0,1.2,0.0,0.0,Microsoft Ads,0.0,0.0,0.0,0.0,0.017857142857142856,0.3,0.0,0.0
2024-01-10,Search & content,136175.0,546.0,1013.9,13.0,2448.4,Microsoft Ads,0.0,0.0,0.0,0.0,0.004009546539379475,1.856959706959707,0.023809523809523808,2.414833810040438
2024-01-10,Shopping,89000.0,466.0,221.3,8.0,1494.8,Microsoft Ads,0.0,0.0,0.0,0.0,0.005235955056179776,0.47489270386266097,0.017167381974248927,6.7546317216448255
2024-01-11,Audience,9760.0,45.0,25.1,0.0,0.0,Microsoft Ads,0.0,0.0,0.0,0.0,0.004610655737704918,0.5577777777777778,0.0,0.0
2024-01-11,Performance max,345.0,2.0,1.1,1.0,134.9,Microsoft Ads,0.0,0.0,0.0,0.0,0.005797101449275362,0.55,0.5,122.63636363636363
2024-01-11,Search & content,159518.0,544.0,955.8,12.0,1407.0,Microsoft Ads,0.0,0.0,0.0,0.0,0.003410273448764403,1.756985294117647,0.022058823529411766,1.4720652856246077
2024-01-11,Shopping,86712.0,471.0,218.0,7.0,1088.1,Microsoft Ads,0.0,0.0,0.0,0.0,0.005431774148906726,0.46284501061571126,0.014861995753715499,4.991284403669725
2024-01-12,Audience,8992.0,47.0,25.1,1.0,238.4,Microsoft Ads,0.0,0.0,0.0,0.0,0.005226868327402135,0.5340425531914894,0.02127659574468085,9.49800796812749
2024-01-12,Performance max,234.0,2.0,1.0,0.0,0.0,Microsoft Ads,0.0,0.0,0.0,0.0,0.008547008547008548,0.5,0.0,0.0
2024-01-12,Search & content,143674.0,555.0,949.3,10.0,2015.6,Microsoft Ads,0.0,0.0,0.0,0.0,0.0038629118699277532,1.7104504504504503,0.018018018018018018,2.123248709575477
2024-01-12,Shopping,97318.0,424.0,208.2,6.0,981.6,Microsoft Ads,0.0,0.0,0.0,0.0,0.0043568507367599,0.4910377358490566,0.014150943396226415,4.714697406340058
2024-01-13,Audience,11192.0,47.0,24.9,0.0,0.0,Microsoft Ads,0.0,0.0,0.0,0.0,0.004199428162973553,0.5297872340425531,0.0,0.0
2024-01-13,Performance max,135.0,1.0,0.0,0.0,0.0,Microsoft Ads,0.0,0.0,0.0,0.0,0.007407407407407408,0.0,0.0,0.0
2024-01-13,Search & content,101775.0,553.0,923.8,8.0,948.9,Microsoft Ads,0.0,0.0,0.0,0.0,0.00543355440923606,1.6705244122965641,0.014466546112115732,1.027170383199827
2024-01-13,Shopping,72638.0,431.0,156.2,12.0,2290.5,Microsoft Ads,0.0,0.0,0.0,0.0,0.0059335334122635535,0.36241299303944313,0.027842227378190254,14.663892445582588
2024-01-14,Audience,6320.0,48.0,25.7,0.0,0.0,Microsoft Ads,0.0,0.0,0.0,0.0,0.007594936708860759,0.5354166666666667,0.0,0.0
2024-01-14,Performance max,121.0,1.0,0.1,0.0,0.0,Microsoft Ads,0.0,0.0,0.0,0.0,0.008264462809917356,0.1,0.0,0.0
2024-01-14,Search & content,102287.0,563.0,928.1,4.0,559.6,Microsoft Ads,0.0,0.0,0.0,0.0,0.0055041207582586255,1.6484902309058616,0.007104795737122558,0.6029522680745609
2024-01-14,Shopping,75138.0,403.0,151.8,4.0,474.7,Microsoft Ads,0.0,0.0,0.0,0.0,0.005363464558545609,0.3766749379652606,0.009925558312655087,3.1271409749670616
2024-01-15,Audience,9786.0,49.0,26.3,0.0,0.0,Microsoft Ads,0.0,0.0,0.0,0.0,0.005007153075822604,0.536734693877551,0.0,0.0
2024-01-15,Performance max,44.0,0.0,0.0,0.0,0.0,Microsoft Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-15,Search & content,140292.0,497.0,918.0,8.0,1539.4,Microsoft Ads,0.0,0.0,0.0,0.0,0.0035426111253670915,1.847082494969819,0.01609657947686117,1.6769063180827888
2024-01-15,Shopping,88521.0,428.0,213.6,7.0,1141.6,Microsoft Ads,0.0,0.0,0.0,0.0,0.004835010901368037,0.49906542056074765,0.016355140186915886,5.344569288389513
2024-01-16,Audience,9856.0,47.0,25.8,0.0,0.0,Microsoft Ads,0.0,0.0,0.0,0.0,0.004768668831168831,0.548936170212766,0.0,0.0
2024-01-16,Performance max,48.0,0.0,0.0,0.0,0.0,Microsoft Ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-16,Search & content,158663.0,549.0,933.0,13.0,1671.8,Microsoft Ads,0.0,0.0,0.0,0.0,0.0034601639953864482,1.6994535519125684,0.023679417122040074,1.7918542336548766
2024-01-16,Shopping,91778.0,451.0,220.2,12.0,1768.4,Microsoft Ads,0.0,0.0,0.0,0.0,0.004914031685153305,0.4882483370288248,0.026607538802660754,8.03088101725704
2024-01-17,Audience,11279.0,48.0,25.6,1.0,273.5,Microsoft Ads,0.0,0.0,0.0,0.0,0.0042556964269882085,0.5333333333333333,0.020833333333333332,10.68359375
2024-01-17,Performance max,88.0,5.0,0.6,0.0,0.0,Microsoft Ads,0.0,0.0,0.0,0.0,0.056818181818181816,0.12,0.0,0.0
2024-01-17,Search & content,152332.0,482.0,903.5,20.0,3805.0,Microsoft Ads,0.0,0.0,0.0,0.0,0.0031641414804505948,1.8744813278008299,0.04149377593360996,4.211400110680686
2024-01-17,Shopping,98901.0,447.0,223.6,7.0,1070.5,Microsoft Ads,0.0,0.0,0.0,0.0,0.004519671186337853,0.5002237136465324,0.015659955257270694,4.787567084078712
